Timestep 	 x_error[2] 	 command torques[5] 	 f contact[2]
10.2221	0.000959664    0.112244	 38.4281  33.2742   11.094 0.172721 -4.15988	5.60777e-12    -10.0581
10.2231	0.000962384    0.112241	 38.4298  33.2784  11.0949 0.174736 -4.16168	      -0 -10.0578
10.2241	0.000965436    0.112237	 38.4326  33.2834  11.0961 0.176218 -4.16329	5.59549e-12    -10.0576
10.2251	0.000968309    0.112234	 38.4354  33.2886  11.0974 0.177722  -4.1649	      -0 -10.0573
10.2261	0.000971176    0.112231	 38.4383  33.2937  11.0986 0.179242 -4.16651	      -0 -10.0564
10.2271	0.000995661    0.112228	 38.4354   33.294  11.1181 0.142949 -4.15997	2.24624e-11    -10.0637
10.2281	0.000979089    0.112228	 38.4434  33.3033  11.1034 0.177263  -4.1687	4.48905e-11    -10.0573
10.2291	0.000870303    0.112224	 38.4594  33.3339  11.1166 0.186534 -4.17161	1.12195e-11    -10.0574
10.2301	0.000893716    0.112222	 38.4591   33.333  11.1148 0.186513   -4.173	5.60709e-12     -10.057
10.2311	0.000845549    0.112218	 38.4673  33.3485   11.121 0.191289 -4.17514	1.12074e-11    -10.0568
10.2321	0.00086101   0.112216	 38.4695   33.352  11.1214 0.192152 -4.17661	-5.60142e-12     -10.0561
10.2331	0.000854312    0.112213	 38.4726  33.3578  11.1228 0.194129 -4.17831	2.23786e-11    -10.0563
10.2341	0.000860326     0.11221	 38.4771  33.3654  11.1253 0.195911 -4.17988	      -0 -10.0561
10.2351	0.000880935    0.112207	 38.4771  33.3651  11.1237 0.196103 -4.18128	2.79128e-11    -10.0557
10.2361	0.000892496    0.112204	 38.4784  33.3674  11.1234 0.196985 -4.18279	-1.11988e-11     -10.0553
10.2371	0.000882569    0.112203	 38.4823  33.3752  11.1285 0.194845 -4.18353	5.59936e-12    -10.0559
10.2381	0.000888397    0.112201	 38.4849  33.3797  11.1292 0.196315 -4.18511	      -0 -10.0556
10.2391	0.000894228    0.112198	 38.4868  33.3829  11.1293 0.197642  -4.1867	-5.59574e-12     -10.0552
10.2401	0.000895653    0.112195	 38.4907  33.3897  11.1313 0.199612 -4.18833	5.59276e-12     -10.055
10.2411	0.000901156    0.112193	 38.4925   33.393  11.1314 0.200955 -4.18991	1.67668e-11    -10.0546
10.2421	0.000902123     0.11219	 38.4964  33.3998  11.1333 0.202953 -4.19154	-5.58433e-12     -10.0543
10.2431	0.000903861    0.112187	 38.4995  33.4053  11.1345 0.204735 -4.19316	5.58119e-12    -10.0535
10.2441	0.000908806    0.112187	  38.502  33.4102  11.1375 0.202687 -4.19395	      -0 -10.0543
10.2451	0.000912882    0.112185	 38.5049  33.4153  11.1385 0.204405 -4.19556	-3.36788e-11      -10.054
10.2461	0.000920234    0.112183	 38.5069  33.4186  11.1386 0.205781 -4.19713	2.80566e-11    -10.0536
10.2471	0.00094086    0.11218	 38.5095  33.4227  11.1392 0.206829 -4.19858	-1.12175e-11     -10.0533
10.2481	0.000945554    0.112178	 38.5124  33.4278  11.1402 0.208562 -4.20018	2.24215e-11     -10.053
10.2491	0.000948516    0.112175	 38.5154  33.4331  11.1413 0.210393 -4.20179	-1.12061e-11     -10.0522
10.2501	0.000961625    0.112173	 38.5161  33.4343  11.1403 0.211289  -4.2033	3.3575e-11   -10.0521
10.2511	0.000938888     0.11217	 38.5235  33.4477  11.1454 0.215141 -4.20516	-1.67702e-11      -10.052
10.2521	0.000978559    0.112168	  38.524  33.4476   11.144 0.214992 -4.20641	-5.58349e-12     -10.0516
10.2531	0.00101018   0.112165	 38.5214  33.4429    11.14 0.214453 -4.20773	-5.57943e-12     -10.0508
10.2541	0.00100838   0.112164	 38.5182  33.4492  11.1833 0.143144 -4.19396	1.12359e-11     -10.065
10.2551	0.000972312    0.112163	 38.5324  33.4629  11.1486 0.217264 -4.21073	-1.68288e-11     -10.0513
10.2561	0.000975693    0.112161	 38.5356  33.4686  11.1496 0.219427  -4.2124	2.24311e-11    -10.0509
10.2571	0.000992231    0.112158	 38.5385  33.4732  11.1504 0.220804 -4.21388	-5.60538e-12     -10.0506
10.2581	0.000936673    0.112156	  38.548  33.4912  11.1577 0.226459 -4.21603	2.24085e-11    -10.0505
10.2591	0.00100762   0.112154	 38.5429  33.4811  11.1511 0.223921 -4.21699	      -0 -10.0498
10.2601	0.000987627    0.112096	 38.5469  33.4883  11.1526  0.22681 -4.21901	-5.59258e-12     -10.0496
10.2611	0.00103235   0.112149	 38.5483  33.4891  11.1519 0.226081  -4.2198	1.11733e-11    -10.0491
10.2621	0.000954744    0.112146	 38.5605  33.5136  11.1624 0.234112 -4.22233	-1.67394e-11     -10.0476
10.2631	0.000996442    0.112144	 38.5599  33.5117    11.16 0.233769 -4.22357	-2.79927e-11     -10.0486
10.2641	0.00100399   0.112143	 38.5626  33.5173  11.1638 0.231034 -4.22415	-1.67951e-11     -10.0491
10.2651	0.000988658    0.112141	 38.5678  33.5268  11.1668 0.234224 -4.22592	2.23879e-11    -10.0488
10.2661	0.00101404    0.11214	 38.5673  33.5256  11.1645 0.234528  -4.2273	5.59481e-12    -10.0483
10.2671	0.000996428    0.112137	 38.5743  33.5382  11.1692 0.238295 -4.22909	      -0 -10.0481
10.2681	0.00103211   0.112135	 38.5741  33.5373  11.1672 0.238342 -4.23038	-1.67634e-11     -10.0476
10.2691	0.00101986   0.112133	 38.5775  33.5439  11.1687 0.240999 -4.23209	-1.11663e-11     -10.0472
10.2701	0.000986843    0.112131	 38.5847  33.5574  11.1737 0.245325 -4.23399	     -0 -10.047
10.2711	0.000995688    0.112128	 38.5874  33.5621  11.1744 0.247017  -4.2355	      -0 -10.0466
10.2721	0.0010319  0.112128	 38.5868  33.5611  11.1745 0.243179 -4.23598	1.11959e-11    -10.0469
10.2731	0.00103551   0.112126	 38.5901   33.567  11.1758 0.245294 -4.23755	-1.11931e-11     -10.0465
10.2741	0.00100218   0.112124	 38.5974  33.5806  11.1808 0.249708 -4.23945	-5.59442e-12     -10.0463
10.2751	0.00104213   0.112123	38.5967 33.5788 11.1783 0.24956 -4.2407	      -0 -10.0458
10.2761	0.00100756    0.11212	 38.6042  33.5927  11.1835 0.254044 -4.24259	      -0 -10.0455
10.2771	0.00101018   0.112118	 38.6075  33.5988  11.1848 0.256194 -4.24416	      -0 -10.0452
10.2781	0.00105268   0.112116	 38.6066  33.5965   11.182 0.255902 -4.24538	5.57758e-12    -10.0447
10.2791	0.0010559  0.112114	   38.61  33.6026  11.1834 0.258071 -4.24694	1.68311e-11    -10.0443
10.2801	0.0010583  0.112115	 38.6148  33.6116  11.1885 0.256888 -4.24771	-5.61027e-12     -10.0448
10.2811	0.00106117   0.112113	  38.618  33.6174  11.1896 0.259083 -4.24928	-2.24352e-11     -10.0444
10.2821	0.00108898   0.112112	 38.6191   33.619  11.1887 0.259898 -4.25064	1.12132e-11    -10.0439
10.2831	0.00103579    0.11211	 38.6267  33.6337  11.1942 0.265092 -4.25266	1.12076e-11    -10.0437
10.2841	0.00108029   0.112108	 38.6275  33.6342  11.1928 0.265256 -4.25388	5.59984e-12    -10.0433
10.2851	0.0010687  0.112106	 38.6312  33.6413  11.1945 0.268047 -4.25555	      -0 -10.0429
10.2861	0.00106682   0.112104	 38.6351  33.6485  11.1964 0.270588 -4.25713	2.23596e-11    -10.0425
10.2871	0.00104986   0.112102	 38.6395  33.6579  11.1993 0.274507   -4.259	      -0 -10.0422
10.2881	0.0010838    0.1121	 38.6401  33.6574  11.1974 0.274168 -4.26011	-2.23065e-11     -10.0417
10.2891	0.00105031   0.112098	 38.6474  33.6712  11.2025 0.278604 -4.26192	5.59365e-12    -10.0414
10.2901	0.00105495   0.112098	 38.6502  33.6769  11.2064 0.275944 -4.26247	3.35614e-11     -10.042
10.2911	0.00105828   0.112096	 38.6535  33.6829  11.2076 0.278178 -4.26401	      -0 -10.0416
10.2921	0.00106048   0.112094	 38.6569  33.6891   11.209 0.280487 -4.26555	1.11799e-11    -10.0412
10.2931	0.00106185   0.112093	 38.6604  33.6955  11.2104 0.282841 -4.26709	-5.58701e-12     -10.0409
10.2941	0.00106652   0.112091	 38.6636  33.7012  11.2115 0.284993  -4.2686	      -0 -10.0405
10.2951	0.00110475   0.112089	 38.6632     33.7  11.2091 0.285134 -4.26986	-5.57864e-12       -10.04
10.2961	0.00114615   0.112088	 38.6624  33.6982  11.2065  0.28513 -4.27109	1.67205e-11    -10.0395
10.2971	0.00114411   0.112086	 38.6679   33.708  11.2097 0.288164 -4.27265	-1.12123e-11     -10.0392
10.2981	0.00111071   0.112087	 38.6757  33.7231  11.2177  0.28911 -4.27368	-5.60597e-12     -10.0396
10.2991	0.00109797   0.112085	 38.6801  33.7314    11.22 0.292201 -4.27531	-1.12092e-11     -10.0393
10.3001	0.00108998   0.112084	 38.6832  33.7373  11.2211 0.294761 -4.27691	-1.12046e-11     -10.0389
10.3011	0.00112169   0.112082	 38.6833  33.7373  11.2192 0.295325 -4.27821	5.59921e-12    -10.0384
10.3021	0.00112161   0.112081	 38.6871  33.7441  11.2209  0.29784 -4.27974	5.59546e-12     -10.038
10.3031	0.00112743   0.112079	 38.6901  33.7497  11.2219 0.300001 -4.28122	-5.5909e-12    -10.0376
10.3041	0.00109563   0.112077	 38.6973  33.7631  11.2268 0.304383 -4.28296	2.23423e-11    -10.0374
10.3051	0.00109707   0.112076	 38.7003    33.77  11.2284 0.307598 -4.28468	1.11589e-11     -10.037
10.3061	0.0010992  0.112074	 38.7042  33.7758  11.2296 0.309063 -4.28594	1.11451e-11    -10.0366
10.3071	0.00110245   0.112072	 38.7075  33.7818  11.2308 0.311317 -4.28741	2.2359e-11   -10.0362
10.3081	0.00113982   0.112073	 38.7067  33.7809  11.2313 0.306877 -4.28773	1.11792e-11    -10.0366
10.3091	0.00114299   0.112071	   38.71   33.787  11.2325 0.309228 -4.28922	5.58821e-12    -10.0362
10.3101	0.00111095    0.11207	 38.7172  33.8003  11.2374 0.313656 -4.29094	3.35166e-11    -10.0359
10.3111	0.00114795   0.112069	 38.7168  33.7994  11.2351 0.313996  -4.2922	1.11662e-11    -10.0354
10.3121	0.00111629   0.112067	 38.7239  33.8127  11.2399 0.318378  -4.2939	1.11592e-11    -10.0352
10.3131	0.00123437   0.112066	 38.7148  33.7951  11.2292 0.314005 -4.29462	-5.575e-12   -10.0345
10.3141	0.00117069   0.112064	 38.7254  33.8152  11.2375 0.320316 -4.29653	-5.57222e-12     -10.0338
10.3151	0.00114085   0.112065	 38.7321  33.8282  11.2442 0.321136 -4.29752	-1.12119e-11     -10.0346
10.3161	0.0011432  0.112064	 38.7354  33.8343  11.2455 0.323532   -4.299	-5.60497e-12     -10.0342
10.3171	0.00114555   0.112063	 38.7388  33.8405  11.2467 0.325937 -4.30047	1.12064e-11    -10.0338
10.3181	0.00114754   0.112062	 38.7421  33.8467   11.248  0.32834 -4.30193	5.60067e-12    -10.0335
10.3191	0.00114951    0.11206	 38.7455  33.8529  11.2492 0.330751 -4.30339	-1.11947e-11     -10.0331
10.3201	0.00115153   0.112059	 38.7489  33.8592  11.2505  0.33315 -4.30485	      -0 -10.0327
10.3211	0.00115345   0.112058	 38.7523  33.8654  11.2518 0.335547 -4.30629	-1.67652e-11     -10.0323
10.3221	0.00115537   0.112056	 38.7556  33.8716  11.2531 0.337939 -4.30774	-1.11656e-11     -10.0319
10.3231	0.00115713   0.112055	  38.759  33.8779  11.2544 0.340332 -4.30917	      -0 -10.0315
10.3241	0.00115897   0.112053	 38.7623  33.8841  11.2558 0.342716  -4.3106	-5.56929e-12     -10.0311
10.3251	0.00119475   0.112052	  38.762  33.8835  11.2536 0.343165 -4.31183	-2.24034e-11     -10.0306
10.3261	0.00116393   0.112053	 38.7686  33.8966  11.2611 0.342608 -4.31251	-1.68024e-11     -10.0312
10.3271	0.00116601   0.112052	 38.7719  33.9027  11.2624  0.34503 -4.31395	1.11989e-11    -10.0308
10.3281	0.00116777   0.112051	 38.7752  33.9089  11.2636 0.347463 -4.31538	      -0 -10.0304
10.3291	0.00116997    0.11205	 38.7785   33.915  11.2648 0.349871 -4.31681	2.23777e-11      -10.03
10.3301	0.00122831   0.112049	 38.7779  33.9134  11.2622 0.349737 -4.31791	-5.59068e-12     -10.0295
10.3311	0.00118741   0.112048	 38.7851  33.9271  11.2672 0.354377 -4.31957	5.58634e-12    -10.0293
10.3321	0.00117436   0.112047	 38.7886  33.9339  11.2687 0.357216 -4.32107	2.23247e-11    -10.0289
10.3331	0.00119315   0.112045	 38.7917  33.9392  11.2696 0.359112 -4.32238	-5.57524e-12     -10.0285
10.3341	0.00117789   0.112044	 38.7953  33.9463  11.2713  0.36202 -4.32388	1.11372e-11    -10.0281
10.3351	0.00117943   0.112043	 38.7986  33.9526  11.2726 0.364426 -4.32527	1.67593e-11    -10.0276
10.3361	0.00116428   0.112043	 38.8033  33.9622  11.2782 0.363209 -4.32589	5.58623e-12    -10.0281
10.3371	0.00119892   0.112043	 38.8029  33.9615  11.2759 0.363787 -4.32712	2.23392e-11    -10.0276
10.3381	0.00116699   0.112042	 38.8099  33.9745  11.2806 0.368102 -4.32869	1.67482e-11    -10.0273
10.3391	0.00116861   0.112041	 38.8131  33.9805  11.2818 0.370507 -4.33008	5.57978e-12    -10.0269
10.3401	0.00116787    0.11204	 38.8166   33.987  11.2832 0.373028 -4.33148	5.57621e-12    -10.0265
10.3411	0.00117085   0.112038	 38.8196  33.9927  11.2842 0.375325 -4.33285	2.22873e-11    -10.0261
10.3421	0.00120445   0.112037	 38.8196  33.9913  11.2817 0.374932 -4.33383	      -0 -10.0256
10.3431	0.00120167   0.112036	 38.8231  33.9994  11.2837 0.378648 -4.33547	-1.6794e-11    -10.0252
10.3441	0.00117707   0.112038	 38.8287  34.0118    11.29  0.37985 -4.33652	      -0 -10.0256
10.3451	0.00119543   0.112037	 38.8331  34.0182  11.2918 0.381184 -4.33755	3.3579e-11   -10.0252
10.3461	0.0012288  0.112036	 38.8315  34.0154  11.2882 0.381453 -4.33879	-1.11889e-11     -10.0248
10.3471	0.00121018   0.112036	 38.8368  34.0255  11.2915 0.384983 -4.34025	-5.5917e-12    -10.0244
10.3481	0.00119837   0.112035	 38.8414  34.0342   11.294 0.388105 -4.34167	     -0 -10.024
10.3491	0.00119797   0.112034	 38.8447  34.0403  11.2952 0.390564 -4.34303	1.11714e-11    -10.0234
10.3501	0.00122171   0.112033	 38.8443  34.0399  11.2929 0.391413 -4.34429	-5.57854e-12     -10.0231
10.3511	0.00121636   0.112032	 38.8481  34.0471  11.2947 0.394146 -4.34567	-2.22908e-11     -10.0227
10.3521	0.00121607   0.112031	 38.8514  34.0535  11.2961 0.396629 -4.34701	-1.11326e-11     -10.0224
10.3531	0.0012184   0.11203	 38.8545  34.0594  11.2972 0.398965 -4.34834	5.58588e-12    -10.0219
10.3541	0.00121755   0.112031	 38.8575  34.0659  11.3011 0.397051 -4.34886	1.11715e-11    -10.0224
10.3551	0.00118829    0.11203	  38.864   34.078  11.3054 0.401086 -4.35032	      -0 -10.0221
10.3561	0.00118976   0.112029	 38.8671  34.0838  11.3065 0.403467 -4.35165	-1.11649e-11     -10.0217
10.3571	0.0011905  0.112029	 38.8703  34.0898  11.3076 0.405877 -4.35298	2.23188e-11    -10.0213
10.3581	0.00119102   0.112028	 38.8734  34.0958  11.3087 0.408287 -4.35431	2.23048e-11    -10.0209
10.3591	0.00119154   0.112027	 38.8766  34.1018  11.3098 0.410684 -4.35563	      -0 -10.0205
10.3601	0.0011919  0.112026	 38.8797  34.1078   11.311 0.413083 -4.35694	-5.56694e-12     -10.0201
10.3611	0.0011921  0.112025	  38.883  34.1139  11.3122 0.415506 -4.35825	-1.66921e-11     -10.0195
10.3621	0.00119333   0.112026	 38.8857  34.1198  11.3154 0.414153 -4.35887	5.58408e-12      -10.02
10.3631	0.00120691   0.112026	 38.8874  34.1231  11.3151 0.415887 -4.36014	-5.58316e-12     -10.0196
10.3641	0.00120903   0.112025	 38.8903  34.1286  11.3159 0.418216 -4.36144	1.11631e-11    -10.0192
10.3651	0.00121034   0.112025	 38.8933  34.1343  11.3169 0.420578 -4.36274	-5.57919e-12     -10.0188
10.3661	0.00121053   0.112024	 38.8964  34.1403   11.318 0.422992 -4.36404	1.11522e-11    -10.0184
10.3671	0.00121061   0.112023	 38.8995  34.1462  11.3191 0.425396 -4.36533	     -0 -10.018
10.3681	0.00121097   0.112023	 38.9026  34.1521  11.3201 0.427776 -4.36662	5.56785e-12    -10.0176
10.3691	0.00121104   0.112022	 38.9057   34.158  11.3212 0.430166  -4.3679	      -0 -10.0172
10.3701	0.00124204   0.112021	 38.9055   34.158  11.3192 0.431015 -4.36908	      -0 -10.0167
10.3711	0.00122965   0.112023	 38.9113  34.1691  11.3252 0.430884 -4.36971	      -0 -10.0171
10.3721	0.00123164   0.112023	 38.9143  34.1748  11.3262 0.433254 -4.37098	-5.59548e-12     -10.0167
10.3731	0.00121344   0.112022	 38.9176  34.1814  11.3275 0.436038 -4.37233	      -0 -10.0163
10.3741	0.00121411   0.112022	 38.9207  34.1872  11.3285 0.438411 -4.37359	1.11811e-11    -10.0158
10.3751	0.00121476   0.112021	 38.9264  34.1975  11.3321 0.441605 -4.37482	2.23488e-11    -10.0155
10.3761	0.00121538   0.112021	 38.9293  34.2031   11.333 0.443941 -4.37608	1.11661e-11    -10.0151
10.3771	0.00121466    0.11202	 38.9324   34.209  11.3341 0.446323 -4.37734	1.11561e-11    -10.0147
10.3781	0.00122707   0.112019	 38.9312  34.2077  11.3311 0.447205 -4.37858	5.57245e-12    -10.0142
10.3791	0.00121151   0.112019	 38.9359  34.2165  11.3338 0.450311 -4.37986	2.22648e-11    -10.0139
10.3801	0.00124009   0.112018	 38.9358  34.2166  11.3318 0.451246 -4.38103	-2.22384e-11     -10.0135
10.3811	0.00121132   0.112017	 38.9419   34.228  11.3359 0.454958 -4.38232	-5.57751e-12     -10.0131
10.3821	0.00121277   0.112019	 38.9443  34.2335  11.3394 0.452575 -4.38271	5.57743e-12    -10.0136
10.3831	0.00121302   0.112018	 38.9472  34.2391  11.3403 0.454922 -4.38395	      -0 -10.0132
10.3841	0.00121251   0.112018	 38.9502  34.2448  11.3412  0.45728 -4.38518	1.11484e-11    -10.0128
10.3851	0.00121683   0.112018	 38.9531  34.2503  11.3421 0.459548  -4.3864	2.22863e-11    -10.0124
10.3861	0.00123571   0.112017	  38.954  34.2524  11.3411 0.461003 -4.38759	1.67046e-11     -10.012
10.3871	0.00120806   0.112017	   38.96  34.2634   11.345 0.464637 -4.38885	      -0 -10.0116
10.3881	0.00120812   0.112016	 38.9628  34.2689  11.3459 0.466929 -4.39006	      -0 -10.0113
10.3891	0.00121555   0.112016	 38.9649   34.273   11.346 0.468859 -4.39125	2.23198e-11    -10.0108
10.3901	0.0012079  0.112017	 38.9683    34.28  11.3496   0.4682 -4.39187	-1.67392e-11     -10.0111
10.3911	0.00120826   0.112017	 38.9711  34.2854  11.3504 0.470484 -4.39308	1.1157e-11   -10.0107
10.3921	0.00120649   0.112017	 38.9741  34.2912  11.3514 0.472859 -4.39428	1.11531e-11    -10.0103
10.3931	0.00120769   0.112016	 38.9768  34.2964  11.3521   0.4751 -4.39548	-1.67218e-11     -10.0099
10.3941	0.00123411   0.112016	 38.9767  34.2967  11.3501 0.476168 -4.39664	1.11412e-11    -10.0094
10.3951	0.00120588   0.112016	 38.9827  34.3076  11.3539 0.479734 -4.39785	5.56669e-12    -10.0091
10.3961	0.00120732   0.112015	 38.9847  34.3118   11.354  0.48174 -4.39904	-5.56201e-12     -10.0087
10.3971	0.00123237   0.112015	 38.9847  34.3123  11.3522 0.482852 -4.40019	2.22267e-11    -10.0082
10.3981	0.00125102   0.112014	 38.9875  34.3175  11.3529 0.484902 -4.40132	1.67724e-11    -10.0078
10.3991	0.00121884   0.112017	 38.9928   34.328  11.3587 0.484713 -4.40187	1.11813e-11    -10.0082
10.4001	0.00123266   0.112017	 38.9928  34.3286  11.3568  0.48597 -4.40305	1.67682e-11    -10.0077
10.4011	0.0012044  0.112017	 38.9986  34.3391  11.3604 0.489445 -4.40424	-5.58753e-12     -10.0074
10.4021	0.00120356   0.112017	 39.0014  34.3445  11.3612 0.491712  -4.4054	1.11699e-11     -10.007
10.4031	0.00120252   0.112016	 39.0042  34.3499   11.362 0.493971 -4.40655	-1.11634e-11     -10.0066
10.4041	0.00120145   0.112016	 39.0069  34.3553  11.3628 0.496218 -4.40771	      -0 -10.0062
10.4051	0.0012004  0.112016	 39.0097  34.3606  11.3636 0.498455 -4.40885	-1.11465e-11     -10.0058
10.4061	0.00119922   0.112015	 39.0125   34.366  11.3644 0.500682 -4.40999	      -0 -10.0055
10.4071	0.00119804   0.112015	 39.0152  34.3713  11.3653 0.502899 -4.41112	-5.56218e-12     -10.0051
10.4081	0.00119682   0.112015	  39.018  34.3767  11.3661 0.505105 -4.41225	5.55566e-12    -10.0047
10.4091	0.00122156   0.112014	 39.0179   34.377  11.3641 0.506212 -4.41338	-1.11783e-11     -10.0042
10.4101	0.00119581   0.112017	  39.023  34.3872  11.3701 0.505086 -4.41373	1.67672e-11    -10.0047
10.4111	0.00119472   0.112017	 39.0257  34.3924  11.3708 0.507308 -4.41486	1.11757e-11    -10.0043
10.4121	0.00119349   0.112017	 39.0284  34.3976  11.3715 0.509526 -4.41599	2.23436e-11    -10.0039
10.4131	0.00125786   0.112017	 39.0239  34.3904  11.3652  0.50905 -4.41715	-2.7917e-11    -10.0034
10.4141	0.00121579   0.112017	 39.0312  34.4035  11.3704 0.512974 -4.41824	     -0 -10.003
10.4151	0.00117769   0.112016	 39.0379  34.4157  11.3751 0.516663 -4.41932	-2.78819e-11     -10.0028
10.4161	0.0011774  0.112016	 39.0405  34.4206  11.3756 0.518783 -4.42042	1.11438e-11    -10.0024
10.4171	0.00118561   0.112016	  39.042  34.4239  11.3753 0.520559 -4.42153	5.5667e-12    -10.002
10.4181	0.00120165   0.112016	 39.0428  34.4258  11.3742 0.522027 -4.42264	-1.11219e-11     -10.0015
