Timestep 	 x_error[2] 	 command torques[4] 	 f contact[2]
9.53611	0.000964721    0.112354	  32.2235   10.5924 -0.798592   -2.9944	-1.34909e-10     -10.1152
9.53712	0.00100358   0.112353	  32.2173   10.5898 -0.801768  -2.99359	-2.19156e-10     -10.1146
9.53811	0.00093384   0.112351	  32.208   10.586 -0.80643 -2.99207	3.03273e-10    -10.1134
9.53911	0.000935699     0.11235	   32.228   10.5941 -0.796816  -2.99739	1.96512e-10    -10.1138
9.54012	0.000933819    0.112351	 32.2285  10.5943 -0.79669 -2.99817	1.46769e-10    -10.1134
9.54106	0.000919465    0.112349	  32.0491    10.503 -0.882052  -2.98589	2.03584e-10    -10.1316
9.54212	0.000932063    0.112348	  32.2348   10.5969 -0.793846  -3.00098	2.14489e-10     -10.113
9.54312	0.000930277    0.112347	  32.2331   10.5962 -0.794823  -3.00121	-5.41808e-10     -10.1125
9.54412	0.000926536    0.112345	  32.2344   10.5967 -0.794303   -3.0022	-2.59586e-10     -10.1122
9.54512	0.000914391    0.112344	  32.2365   10.5975 -0.793429  -3.00336	3.94974e-10    -10.1119
9.54612	0.000931275    0.112343	  32.2404   10.5991 -0.791628  -3.00497	-4.62618e-10     -10.1117
9.54712	0.000925139    0.112341	  32.2374   10.5978 -0.793234  -3.00495	1.18453e-10    -10.1112
9.54812	0.000925063     0.11234	 32.2398  10.5988 -0.79221 -3.00619	-9.58727e-11      -10.111
9.54911	0.000909581    0.112338	   32.241   10.5992 -0.791765  -3.00717	3.15752e-10    -10.1107
9.55011	0.000924623    0.112337	   32.246   10.6013 -0.789462  -3.00903	-1.69116e-11     -10.1105
9.55107	0.000922951    0.112335	  32.2435   10.6002 -0.790852  -3.00912	-1.91614e-10       -10.11
9.55211	0.000921291    0.112334	  32.2448   10.6007 -0.790325  -3.01014	-1.12684e-11     -10.1097
9.55312	0.000904497    0.112332	  32.2491   10.6024 -0.788345  -3.01188	-3.49227e-10     -10.1095
9.55408	0.000927081    0.112331	  32.2494   10.6025 -0.788365  -3.01272	-2.36498e-10     -10.1092
9.55511	0.000916892     0.11233	  32.2496   10.6026 -0.788456  -3.01335	2.47675e-10    -10.1087
9.55611	0.000900494    0.112328	  32.2509   10.6031 -0.787973  -3.01437	1.18168e-10    -10.1084
9.55707	0.000898552    0.112326	  32.2562   10.6053 -0.785515  -3.01633	1.12526e-10    -10.1088
9.55811	0.000912576    0.112325	 32.2576  10.6058 -0.78498 -3.01738	-4.77933e-10     -10.1078
9.55911	0.00091061   0.112324	  32.2555    10.605 -0.786157  -3.01762	4.49627e-11    -10.1074
9.56011	0.000910244    0.112322	  32.2572   10.6056 -0.785496  -3.01873	6.74147e-10    -10.1071
9.56112	0.000893681     0.11232	  32.2585   10.6061 -0.785008  -3.01976	2.13384e-10    -10.1067
9.56211	0.000907601    0.112319	  32.2638   10.6083 -0.782599  -3.02171	-7.85773e-11     -10.1065
9.56311	0.000890813    0.112317	  32.2616   10.6074 -0.783797  -3.02196	2.69353e-10    -10.1067
9.56411	0.000905937    0.112317	 32.2669  10.6095 -0.78139 -3.02391	-2.70155e-10     -10.1058
9.56512	0.000889395    0.112316	  32.2606   10.6065 -0.784561  -3.02383	-2.70147e-10     -10.1058
9.56611	0.000903536    0.112314	  32.2659   10.6087 -0.782139  -3.02579	3.93936e-11    -10.1055
9.56711	0.000903695    0.112313	  32.2639   10.6079 -0.783276  -3.02607	1.57556e-10     -10.105
9.56811	0.000902246    0.112311	  32.2653   10.6084 -0.782789  -3.02712	-5.45748e-10     -10.1047
9.56922	0.00113623    0.11231	  32.2686   10.6098 -0.781469  -3.02939	1.29384e-10    -10.1043
9.57019	0.00113167   0.112308	  32.2686   10.6098 -0.781469  -3.02939	-3.93707e-10      -10.104
9.57111	0.000876951    0.112307	  32.2714   10.6109 -0.780277  -3.03078	1.46206e-10    -10.1037
9.57211	0.000893332    0.112305	  32.2774   10.6133 -0.777552   -3.0329	-2.64237e-10     -10.1034
9.57311	0.00090387   0.112304	  32.2748   10.6123 -0.778978  -3.03306	-2.13584e-10      -10.103
9.57412	0.000879483    0.112302	  32.2735   10.6117 -0.779799  -3.03353	-5.28183e-10     -10.1025
9.57512	0.000877331    0.112301	   32.281   10.6148 -0.776276  -3.03602	-1.96608e-10     -10.1023
9.57613	0.00087665   0.112299	  32.2828   10.6156 -0.775563  -3.03721	-2.80776e-11     -10.1019
9.57712	0.000923343    0.112298	  32.2844   10.6162 -0.774979  -3.03834	-2.24541e-11     -10.1016
9.57812	0.000874896    0.112296	  32.2748   10.6122 -0.779875   -3.0369	-3.92783e-11     -10.1008
9.57912	0.000872386    0.112294	   32.288   10.6177 -0.773562  -3.04071	-1.62664e-10     -10.1008
9.58012	0.000871476    0.112293	  32.2899   10.6184 -0.772823  -3.04193	3.98188e-10    -10.1011
9.58111	0.000920997    0.112293	 32.2916  10.6191  -0.7722 -3.04309	-1.57522e-10     -10.1007
9.58212	0.000871111    0.112291	  32.2781   10.6132 -0.778922  -3.04133	5.06249e-11    -10.0996
9.58323	0.00113603    0.11229	 32.2898   10.618 -0.77358 -3.04556	-1.40617e-10     -10.0997
9.58411	0.000886603    0.112288	 32.2898   10.618 -0.77358 -3.04556	1.12479e-10    -10.0992
9.58518	0.00112042   0.112287	  32.2972   10.6211 -0.770344  -3.04881	-1.18086e-10     -10.0988
9.58612	0.000866257    0.112285	  32.2972   10.6211 -0.770344  -3.04881	5.06e-11 -10.0986
9.58716	0.00111893   0.112284	 32.3012  10.6227 -0.76877  -3.0513	-8.99372e-11     -10.0982
9.58811	0.000855806    0.112282	 32.3012  10.6227 -0.76877  -3.0513	-5.33873e-10     -10.0977
9.58912	0.000880612    0.112281	  32.3045   10.6241 -0.767336  -3.05287	1.51693e-10    -10.0974
9.59012	0.000861223    0.112279	  32.3005   10.6225 -0.769466  -3.05276	1.9096e-10   -10.0968
9.59112	0.000859674    0.112277	  32.3066    10.625 -0.766689  -3.05496	-2.91967e-10     -10.0966
9.59212	0.000859245    0.112276	  32.3086   10.6258 -0.765893  -3.05623	-3.59218e-10     -10.0962
9.59313	0.000907501    0.112274	  32.3104   10.6265 -0.765241  -3.05743	-2.80532e-10     -10.0958
9.59412	0.000857617    0.112272	   32.301   10.6227 -0.770014  -3.05612	4.48649e-11     -10.095
9.59512	0.000876656    0.112271	  32.3144   10.6282 -0.763672  -3.05997	-6.27863e-10      -10.095
9.59612	0.000881048    0.112269	  32.3116   10.6271 -0.765224  -3.06016	2.24194e-11    -10.0951
9.59711	0.000854031    0.112269	 32.3125  10.6274 -0.76498 -3.06119	     -0 -10.094
9.59812	0.00085384   0.112267	  32.3165   10.6287 -0.763177  -3.06352	6.1838e-11   -10.0941
9.59911	0.000878384    0.112266	  32.3185   10.6295 -0.762417  -3.06478	9.55577e-11    -10.0937
9.60011	0.000869725    0.112265	  32.3148    10.628 -0.764447  -3.06475	1.34885e-10    -10.0931
9.60111	0.000870645    0.112263	  32.3186   10.6296 -0.762774  -3.06645	-2.69726e-10     -10.0928
9.60211	0.000855305    0.112261	  32.3173    10.629 -0.763637  -3.06709	2.52818e-10    -10.0924
9.60312	0.000862312     0.11226	  32.3285   10.6337 -0.758353  -3.07034	1.12339e-11    -10.0921
9.60407	0.000865341    0.112258	  32.3258   10.6326 -0.759876  -3.07057	-1.96539e-10     -10.0916
9.60513	0.000865381    0.112257	  32.3272   10.6332 -0.759423  -3.07171	-9.54332e-11     -10.0911
9.60612	0.000844383    0.112255	  32.329   10.634 -0.75874 -3.07296	3.19874e-10    -10.0907
9.60712	0.000842951    0.112253	  32.3354   10.6366 -0.755803  -3.07526	2.74883e-10    -10.0904
9.60811	0.000842364    0.112252	 32.3376  10.6376 -0.75493  -3.0766	-2.46735e-10       -10.09
9.60913	0.000896481     0.11225	  32.3396   10.6384 -0.754188   -3.0779	3.69943e-10    -10.0896
9.61012	0.000840793    0.112248	  32.3296   10.6343 -0.759311  -3.07649	9.52402e-11    -10.0887
9.61112	0.000838695    0.112247	  32.3439   10.6402 -0.752476  -3.08059	4.14519e-10    -10.0895
9.61212	0.000838874    0.112246	  32.3462   10.6412 -0.751563  -3.08197	1.68547e-10    -10.0883
9.61311	0.000894879    0.112245	  32.3441   10.6399 -0.752777  -3.08298	7.41652e-10     -10.089
9.61412	0.000923461    0.112244	  32.3339   10.6357 -0.758051  -3.08151	1.17974e-10    -10.0881
9.61512	0.000922038    0.112242	  32.3302   10.6342 -0.760095  -3.08152	-5.05526e-11     -10.0875
9.61611	0.000921094    0.112241	 32.3328  10.6353 -0.75901 -3.08297	3.65041e-10    -10.0871
9.61711	0.000850019    0.112239	  32.3354   10.6364 -0.757972   -3.0844	-4.6042e-10    -10.0866
9.61811	0.000849661    0.112237	  32.3494   10.6422 -0.751298  -3.08858	4.3779e-10   -10.0859
9.61911	0.000831739    0.112235	  32.3589   10.6462 -0.746859  -3.09144	-1.34665e-10     -10.0856
9.62023	0.0011379  0.112234	  32.3596   10.6465 -0.746959  -3.09335	-1.85106e-10     -10.0852
9.62111	0.000829644    0.112232	  32.3596   10.6465 -0.746959  -3.09335	-5.15857e-10     -10.0846
9.62211	0.000842036     0.11223	  32.3656    10.649 -0.744237  -3.09557	-5.04439e-10     -10.0843
9.62312	0.000851685    0.112229	  32.3651   10.6489 -0.744723  -3.09633	5.09823e-10    -10.0838
9.62412	0.000850886    0.112227	   32.365   10.6488 -0.745014  -3.09719	-8.95955e-11     -10.0832
9.62513	0.000884402    0.112226	  32.3673   10.6498 -0.744097  -3.09859	5.59863e-11    -10.0835
9.62612	0.000825538    0.112225	  32.3623   10.6478 -0.746811  -3.09835	1.01076e-10     -10.082
9.62712	0.000824127    0.112224	  32.3732   10.6519 -0.741622  -3.10234	1.5723e-10   -10.0824
9.62812	0.000822243    0.112222	  32.3754   10.6529 -0.740758  -3.10373	1.45981e-10     -10.082
9.62911	0.000911744    0.112221	   32.378    10.654 -0.739741  -3.10519	-1.9651e-10    -10.0823
9.63012	0.000911896    0.112219	  32.3613   10.6471 -0.748197  -3.10234	2.75047e-10    -10.0812
9.63112	0.000910775    0.112218	   32.364   10.6482 -0.747136  -3.10381	-6.00481e-10     -10.0808
9.63212	0.000909759    0.112216	  32.3668   10.6494 -0.745999  -3.10532	1.73926e-10    -10.0803
9.63322	0.000817809    0.112214	  32.3696   10.6506 -0.744851  -3.10684	-2.46729e-10      -10.079
9.63411	0.000832329    0.112212	  32.3878   10.6582 -0.736095  -3.11197	-2.57868e-10     -10.0792
9.63511	0.00081574   0.112211	  32.3938   10.6607 -0.733371  -3.11408	-1.45693e-10     -10.0787
9.63611	0.000836473    0.112209	  32.3948   10.6612 -0.733175  -3.11517	-1.17624e-10     -10.0782
9.63711	0.000843138    0.112207	  32.3941   10.6609 -0.733744  -3.11594	1.12002e-11    -10.0785
9.63811	0.000835928    0.112206	  32.3949   10.6613 -0.733604  -3.11703	-1.3429e-10    -10.0771
9.63912	0.00111951   0.112204	  32.3988    10.663 -0.731884  -3.11882	5.53832e-10    -10.0775
9.64012	0.000830148    0.112204	  32.4062   10.6661 -0.728494  -3.12139	-9.53832e-11     -10.0764
9.64114	0.000871505    0.112202	  32.3997    10.663 -0.731881  -3.12159	2.74913e-10    -10.0762
9.64212	0.000825759    0.112201	  32.3944   10.6608 -0.734753  -3.12128	-1.34629e-10     -10.0754
9.64311	0.000826741    0.112199	  32.405  10.6652  -0.7298 -3.12457	4.82348e-10    -10.0752
9.64413	0.000826714    0.112198	  32.4079   10.6665 -0.728621  -3.12614	1.28972e-10    -10.0748
9.64508	0.000868269    0.112196	  32.4103   10.6675 -0.727687  -3.12759	-4.26143e-10     -10.0751
9.64611	0.000820256    0.112194	  32.4052   10.6655 -0.730454  -3.12734	2.80208e-10    -10.0735
9.64711	0.000823962    0.112193	  32.4156   10.6698 -0.725565  -3.13062	1.23252e-10    -10.0733
9.64811	0.000822675    0.112191	  32.4182    10.671 -0.724512  -3.13213	1.51205e-10    -10.0728
9.64911	0.000864606     0.11219	  32.4209   10.6721 -0.723447  -3.13365	2.51902e-10    -10.0724
9.65011	0.000788113    0.112188	  32.4157   10.6701 -0.726269   -3.1334	1.45469e-10    -10.0716
9.65111	0.000823408    0.112186	 32.4321  10.6769 -0.71842   -3.138	-4.41792e-10     -10.0716
9.65211	0.000797495    0.112184	  32.4281   10.6753 -0.720645  -3.13806	-2.7396e-10    -10.0717
9.65308	0.000830469    0.112184	  32.4357   10.6785 -0.717167  -3.14067	-4.09356e-10     -10.0705
9.65408	0.000820403    0.112183	  32.4272   10.6746 -0.721579  -3.14045	-1.90644e-10     -10.0702
9.65511	0.000819939    0.112181	  32.4313   10.6763 -0.719828  -3.14229	-2.3547e-10    -10.0698
9.65611	0.000818321     0.11218	  32.4342   10.6776 -0.718627  -3.14389	3.08296e-10    -10.0693
9.65711	0.000858494    0.112178	  32.4371   10.6789 -0.717449  -3.14547	-7.28533e-11     -10.0688
9.65812	0.000810179    0.112177	  32.4323   10.6769 -0.720092  -3.14532	-1.56866e-10      -10.068
9.65912	0.000810883    0.112175	  32.4431   10.6815 -0.715021  -3.14868	5.60067e-11    -10.0678
9.66011	0.000812835    0.112173	  32.4465   10.6829 -0.713595  -3.15039	2.57537e-10    -10.0673
9.66112	0.000790253    0.112172	  32.4486   10.6839 -0.712811  -3.15181	4.36515e-10    -10.0668
9.66211	0.000810811     0.11217	  32.4556   10.6868 -0.709632   -3.1543	1.45438e-10    -10.0664
9.66311	0.000804633    0.112168	  32.4542   10.6863 -0.710574  -3.15495	2.29222e-10    -10.0657
9.66411	0.000807961    0.112167	  32.458  10.6879 -0.70897 -3.15674	2.12334e-10    -10.0653
9.66513	0.000808533    0.112167	  32.4599   10.6888 -0.708321  -3.15811	4.6594e-10   -10.0647
9.66611	0.000807981    0.112166	  32.2723   10.5929 -0.799165  -3.14763	-5.73635e-10      -10.083
9.66709	0.000777819    0.112164	  32.4633   10.6901 -0.707122  -3.16111	-4.49026e-11     -10.0639
9.66812	0.00081016   0.112163	 32.4724   10.694  -0.7029 -3.16403	-2.02029e-10     -10.0635
9.66912	0.000817103    0.112161	  32.4686   10.6925 -0.705048  -3.16416	-3.98341e-10     -10.0627
9.67007	0.000804386     0.11216	 32.4698  10.6931  -0.7047 -3.16541	2.13138e-10    -10.0622
9.67107	0.000802143    0.112158	   32.475   10.6953 -0.702408  -3.16752	-2.80354e-10     -10.0617
9.67206	0.00114092   0.112158	  32.4784   10.6968 -0.700979  -3.16924	-4.37297e-10      -10.062
9.67306	0.00114271   0.112156	  32.4809   10.6978 -0.700025   -3.1709	-1.00876e-10     -10.0617
9.67406	0.00122885   0.112155	  32.4672   10.6922 -0.707121  -3.16883	-3.92105e-10     -10.0606
9.67506	0.00110415   0.112153	  32.4944   10.7036 -0.693854  -3.17582	-3.58346e-10     -10.0609
9.67606	0.00110501   0.112151	   32.497   10.7047 -0.692868  -3.17737	5.70801e-10    -10.0604
9.67706	0.00110366    0.11215	    32.5   10.706 -0.69166   -3.179	2.79637e-11    -10.0599
9.67806	0.00115551   0.112148	  32.4928   10.7031 -0.695506  -3.17841	4.4692e-10   -10.0581
9.67906	0.00112324   0.112147	  32.5019    10.707 -0.691248  -3.18141	-2.73665e-10     -10.0586
9.68006	0.0011269  0.112145	   32.504   10.7079 -0.690476  -3.18286	2.24033e-11    -10.0572
9.68106	0.00112241   0.112145	  32.5018   10.7065 -0.691805  -3.18431	1.06424e-10    -10.0581
9.68207	0.001195 0.112144	  32.4908   10.7021 -0.697502  -3.18289	1.68009e-10    -10.0572
9.68307	0.00110437   0.112142	  32.5114   10.7107 -0.687586  -3.18837	-2.74332e-10     -10.0563
9.68411	0.000815997    0.112139	  32.5113   10.7107 -0.687904  -3.18931	-5.09342e-10     -10.0557
9.6852	0.00080216   0.112138	  32.5077   10.7094 -0.689942  -3.18943	3.69288e-10    -10.0549
9.68608	0.000773718    0.112136	  32.5072   10.7092 -0.690517  -3.19043	1.90168e-10    -10.0543
9.68711	0.000755062    0.112134	  32.5224   10.7157 -0.683189  -3.19463	-2.46004e-10      -10.054
9.68811	0.000760451    0.112133	  32.5241   10.7164 -0.682635  -3.19604	1.3971e-10   -10.0535
9.68907	0.00112634   0.112133	 32.5252  10.7169  -0.6824 -3.19734	-3.23959e-10     -10.0529
9.69012	0.000762091     0.11213	  32.5291   10.7186 -0.680752  -3.19916	-3.29354e-10     -10.0524
9.69112	0.000791292    0.112128	  32.5321     10.72 -0.679523  -3.20084	-5.30177e-10     -10.0526
9.69211	0.000763239    0.112129	  32.5299   10.7191 -0.680913  -3.20136	-3.87094e-10     -10.0511
9.69307	0.00112206   0.112129	   32.533     10.72 -0.679588  -3.20385	-1.29026e-10     -10.0512
9.69411	0.000761308    0.112126	  32.5359   10.7213 -0.678424  -3.20549	4.37497e-10    -10.0506
9.69511	0.00075785   0.112125	  32.5392   10.7228 -0.677046  -3.20721	4.09364e-10    -10.0501
9.69612	0.000793462    0.112124	   32.542    10.724 -0.675971  -3.20884	4.20466e-10    -10.0495
9.69713	0.000789129    0.112122	  32.5398   10.7233 -0.677333  -3.20936	6.16472e-11    -10.0487
9.69812	0.000768209     0.11212	  32.5411   10.7239 -0.676959  -3.21072	-2.74509e-10     -10.0482
9.69911	0.000759824    0.112119	  32.5514   10.7283 -0.672137  -3.21389	-4.36793e-10     -10.0478
9.70012	0.000760464    0.112118	  32.5548   10.7298 -0.670738  -3.21563	2.23889e-10    -10.0473
9.70111	0.000794022    0.112116	  32.5579   10.7312 -0.669457  -3.21731	1.51043e-10    -10.0467
9.70211	0.000734997    0.112114	  32.5567   10.7308 -0.670329  -3.21798	-4.91978e-10     -10.0459
9.70313	0.000753489    0.112113	  32.5646   10.7342 -0.666675  -3.22083	-4.30212e-10     -10.0456
9.70411	0.00076486   0.112111	  32.5667   10.7351 -0.665947  -3.22234	2.95908e-10     -10.045
9.70507	0.000733667     0.11211	  32.5733    10.738 -0.662942  -3.22461	-5.02103e-11     -10.0444
9.70607	0.00111113    0.11211	 32.5761  10.7393 -0.66184  -3.2263	7.808e-11  -10.0448
9.70707	0.00112351   0.112108	  32.5769   10.7397 -0.661712  -3.22757	-5.03482e-11     -10.0432
9.70807	0.00112146   0.112108	  32.5736   10.7378 -0.663545  -3.22898	-7.83158e-11     -10.0433
9.70907	0.00115178   0.112107	  32.5714    10.737 -0.664976   -3.2295	-8.38939e-11     -10.0426
9.71007	0.00112005   0.112106	  32.5806   10.7409 -0.660647  -3.23249	1.00652e-10    -10.0422
9.71107	0.0011512  0.112104	 32.5782    10.74 -0.66214 -3.23302	4.36026e-10    -10.0414
9.71207	0.00115212   0.112103	  32.5815   10.7415 -0.660804  -3.23475	3.3529e-11   -10.0408
9.71307	0.0011518  0.112102	   32.585   10.7431 -0.659349  -3.23653	1.67625e-10    -10.0412
9.71407	0.00116526     0.1121	   32.586   10.7436 -0.659151  -3.23781	-3.51752e-10     -10.0396
9.71507	0.00115593   0.112099	  32.5912   10.7459 -0.656833  -3.23996	3.90643e-11    -10.0391
9.71607	0.00112762   0.112097	  32.5999   10.7496 -0.652788  -3.24285	1.67324e-11    -10.0387
9.71715	0.000747818    0.112095	  32.5989   10.7493 -0.653455  -3.24376	-4.79358e-10      -10.038
9.71807	0.0011427  0.112095	   32.604   10.7516 -0.651338  -3.24589	2.29318e-10    -10.0375
9.71907	0.00115503   0.112095	  32.4394   10.6675 -0.731831   -3.2375	-4.5934e-10    -10.0531
9.72008	0.00112674   0.112094	  32.6105   10.7543 -0.648624  -3.24971	-6.54261e-10     -10.0366
9.72111	0.0011296  0.112092	  32.6137   10.7558 -0.647303  -3.25142	2.06856e-10     -10.036
9.72208	0.00117415   0.112091	  32.6091    10.754 -0.649909  -3.25152	2.68269e-10    -10.0352
9.72307	0.00116215    0.11209	  32.6149   10.7565 -0.647324  -3.25378	1.67613e-10    -10.0347
9.72407	0.00112774   0.112088	  32.6247   10.7607 -0.642699  -3.25688	-2.17813e-10     -10.0343
9.72508	0.00112687   0.112087	  32.6283   10.7623 -0.641198  -3.25868	      -0 -10.0336
9.72608	0.00117106   0.112086	  32.6238   10.7606 -0.643749  -3.25883	1.00427e-10    -10.0328
9.72708	0.00112739   0.112084	  32.6352   10.7655 -0.638314  -3.26227	      -0 -10.0325
9.72808	0.00112663   0.112083	  32.6388   10.7671 -0.636818  -3.26408	3.34354e-10    -10.0319
9.72908	0.00112616   0.112082	 32.6423  10.7687 -0.63535 -3.26589	-3.39831e-10     -10.0322
9.73008	0.00112773    0.11208	  32.6455   10.7702 -0.634064  -3.26763	6.60292e-10    -10.0306
9.73108	0.00115745   0.112081	  32.4484   10.6697 -0.730664   -3.2573	3.81201e-10    -10.0491
9.73208	0.00112807    0.11208	 32.6489  10.7716 -0.63289 -3.27097	1.56647e-10    -10.0297
9.73308	0.000783291    0.112078	  32.6529   10.7734 -0.631199  -3.27283	3.80344e-10    -10.0292
9.73407	0.000763755    0.112077	  32.6497   10.7722 -0.633066  -3.27316	5.14415e-10    -10.0283
9.73507	0.00114875   0.112077	  32.6564   10.7752 -0.630022  -3.27557	-1.00611e-10     -10.0277
9.73607	0.00112766   0.112075	  32.6638   10.7783 -0.626625  -3.27831	-2.68267e-10     -10.0283
9.73707	0.00116075   0.112074	  32.6614   10.7775 -0.628106  -3.27891	-3.51944e-10     -10.0275
9.73808	0.00116988   0.112094	  32.6637   10.7786 -0.627215  -3.28043	-3.85127e-10     -10.0259
9.73912	0.000756903     0.11207	  32.6684   10.7807 -0.625201  -3.28247	3.23532e-10    -10.0253
9.74013	0.000806046    0.112069	  32.6733   10.7829 -0.623029  -3.28458	-2.11919e-10     -10.0257
9.74108	0.00120422   0.112069	  32.6685    10.781 -0.625771  -3.28463	3.90105e-11    -10.0248
9.74213	0.00074113   0.112066	  32.6691   10.7814 -0.625763  -3.28588	-1.55924e-10     -10.0242
9.74313	0.00073469   0.112067	  32.6885   10.7896 -0.616301  -3.29099	2.2819e-10   -10.0231
9.74412	0.000756531    0.112066	  32.4904   10.6882 -0.713603   -3.2816	-1.62519e-10     -10.0421
9.74508	0.0011549  0.112066	  32.6879   10.7893 -0.617144  -3.29366	-6.15166e-10     -10.0221
9.74613	0.000720198    0.112064	  32.6904   10.7905 -0.616173  -3.29523	8.38672e-11    -10.0214
9.74713	0.000719211    0.112063	  32.7013   10.7952 -0.610981  -3.29859	2.23587e-10     -10.021
9.74812	0.000717137    0.112062	   32.705   10.7969 -0.609435  -3.30044	-6.03477e-10     -10.0204
